student_id,exam_type,exam_date,Diagnosis: Cardiovascular,Diagnosis: Endocrine,Diagnosis: GI,Diagnosis: Neuro,Diagnosis: Renal,Foundation: Cardiovascular,Foundation: Endocrine,Foundation: GI,Foundation: Neuro,Foundation: Renal,Management: Endocrine,Management: GI,Management: Neuro,Management: Renal,Prevention: Cardiovascular,Prevention: Endocrine,Prevention: GI,Prevention: Neuro,Prevention: Renal,Management: Cardiovascular
S0124,CBSSA,2024-05-25,75,100,71.4,66.7,100,100,NA,100,100,50,100,0,100,66.7,33.3,33.3,100,75,100,100
S0124,Family Medicine,2024-08-15,100,100,50,100,100,66.7,100,50,100,60,66.7,33.3,50,75,60,33.3,0,100,100,100
S0124,Internal Medicine,2024-10-10,0,33.3,83.3,100,100,50,100,100,75,0,0,100,0,0,80,75,100,33.3,NA,40
S0124,ObGyn,2025-03-20,0,50,33.3,100,40,100,0,100,50,66.7,100,0,20,50,0,100,0,60,100,33.3
S0124,Surgery,2025-01-10,NA,100,20,100,100,66.7,50,NA,0,75,NA,50,100,66.7,0,50,50,100,75,0
S0125,CAS Proctored,2024-11-15,66.7,100,75,60,100,66.7,NA,80,0,100,50,50,33.3,66.7,66.7,100,100,80,50,80
S0125,CAS Proctored,2025-03-15,60,100,100,0,50,100,66.7,75,25,75,NA,50,66.7,100,100,100,NA,100,100,60
S0125,CBSE,2023-10-15,NA,60,NA,60,0,50,33.3,100,0,100,66.7,100,75,60,0,66.7,50,33.3,33.3,33.3
S0125,CBSE,2024-02-10,100,40,75,0,NA,100,66.7,33.3,100,100,100,NA,66.7,66.7,85.7,100,0,60,57.1,100
S0125,CBSSA,2024-04-20,100,33.3,66.7,60,100,60,25,100,75,100,87.5,50,50,100,66.7,100,NA,66.7,50,0
S0125,CBSSA,2024-05-25,20,50,80,100,75,33.3,100,66.7,66.7,66.7,NA,100,50,50,0,40,42.9,100,80,50
S0125,Family Medicine,2024-08-15,42.9,50,50,100,66.7,50,100,0,66.7,50,0,50,100,0,50,100,100,66.7,33.3,0
S0125,Internal Medicine,2024-10-10,0,100,100,33.3,33.3,NA,100,50,87.5,0,66.7,0,100,33.3,0,100,50,66.7,66.7,0
S0125,ObGyn,2025-03-20,66.7,66.7,50,66.7,100,33.3,100,60,66.7,33.3,100,50,100,50,0,100,100,100,50,33.3
S0125,Surgery,2025-01-10,100,60,25,66.7,100,50,100,0,50,100,75,100,40,66.7,100,0,50,60,50,50
S0126,CAS Proctored,2024-11-15,25,66.7,100,50,33.3,50,0,100,50,100,100,80,66.7,100,50,71.4,66.7,100,0,0
S0126,CAS Proctored,2025-03-15,100,100,100,100,100,0,28.6,NA,66.7,50,75,100,50,NA,100,100,100,33.3,100,50
S0126,CBSE,2023-10-15,100,100,75,100,66.7,60,50,0,0,100,50,100,25,33.3,0,0,0,33.3,0,66.7
S0126,CBSE,2024-02-10,100,NA,33.3,100,100,50,50,75,80,50,0,100,40,100,75,100,50,100,66.7,50
S0126,CBSSA,2024-04-20,40,100,33.3,50,66.7,66.7,100,100,NA,100,33.3,83.3,66.7,100,40,60,50,20,66.7,NA
S0126,CBSSA,2024-05-25,83.3,100,50,33.3,100,100,66.7,66.7,100,100,100,75,83.3,75,50,50,100,80,50,60
S0126,Family Medicine,2024-08-15,100,100,55.6,100,100,0,25,75,50,50,66.7,NA,66.7,33.3,75,100,33.3,100,66.7,50
S0126,Internal Medicine,2024-10-10,100,33.3,66.7,66.7,0,66.7,100,100,100,100,NA,100,75,60,100,100,50,50,60,60
S0126,ObGyn,2025-03-20,100,40,100,100,100,66.7,66.7,100,NA,71.4,80,0,50,100,0,0,42.9,0,50,50
S0126,Surgery,2025-01-10,25,66.7,100,100,75,50,0,80,33.3,40,100,50,50,100,60,NA,100,100,NA,62.5
S0127,CAS Proctored,2024-11-15,0,100,50,100,50,0,100,50,50,50,0,NA,50,NA,0,75,50,66.7,100,66.7
S0127,CAS Proctored,2025-03-15,60,80,66.7,66.7,100,100,25,100,33.3,66.7,100,100,100,75,25,0,NA,100,25,0
S0127,CBSE,2023-10-15,80,0,0,100,0,66.7,100,33.3,100,100,50,50,66.7,100,100,NA,100,33.3,87.5,0
S0127,CBSE,2024-02-10,50,33.3,100,66.7,66.7,0,50,0,33.3,75,100,50,33.3,25,50,83.3,0,100,100,100
S0127,CBSSA,2024-04-20,66.7,75,75,0,100,50,100,100,100,100,50,100,75,100,0,100,50,100,62.5,0
S0127,CBSSA,2024-05-25,66.7,50,100,66.7,33.3,100,0,25,100,42.9,NA,50,100,75,100,50,85.7,100,100,16.7
S0127,Family Medicine,2024-08-15,0,80,0,40,75,66.7,25,100,0,66.7,100,0,0,0,0,50,57.1,62.5,66.7,0
S0127,Internal Medicine,2024-10-10,60,100,100,50,55.6,100,0,50,25,80,100,50,NA,66.7,100,50,50,66.7,0,50
S0127,ObGyn,2025-03-20,50,80,100,50,0,25,50,50,0,0,62.5,100,100,100,100,50,80,66.7,66.7,100
S0127,Surgery,2025-01-10,71.4,100,50,33.3,66.7,40,66.7,50,75,100,0,33.3,100,66.7,0,33.3,50,66.7,50,100
S0128,CAS Proctored,2024-11-15,NA,50,33.3,0,100,66.7,60,66.7,75,0,100,66.7,75,60,NA,50,100,60,100,50
S0128,CAS Proctored,2025-03-15,NA,100,66.7,50,75,80,100,0,100,60,100,20,66.7,75,100,50,100,100,0,100
S0128,CBSE,2023-10-15,66.7,100,50,100,60,100,0,33.3,100,80,50,66.7,100,0,33.3,75,50,50,66.7,66.7
S0128,CBSE,2024-02-10,100,100,100,50,66.7,33.3,100,0,100,75,66.7,50,83.3,NA,50,80,60,50,50,100
S0128,CBSSA,2024-04-20,66.7,66.7,33.3,100,50,50,NA,100,0,100,50,100,100,80,100,0,100,33.3,50,75
S0128,CBSSA,2024-05-25,50,66.7,75,33.3,100,100,66.7,50,100,66.7,50,100,50,50,33.3,0,NA,50,100,33.3
S0128,Family Medicine,2024-08-15,66.7,75,0,80,50,50,80,50,66.7,33.3,NA,25,NA,50,66.7,100,75,50,100,100
S0128,Internal Medicine,2024-10-10,0,66.7,60,33.3,66.7,50,0,66.7,33.3,50,0,100,50,66.7,0,83.3,0,75,100,66.7
S0128,ObGyn,2025-03-20,100,100,33.3,100,80,50,0,0,100,25,75,100,50,66.7,57.1,50,50,50,50,50
S0128,Surgery,2025-01-10,0,NA,40,42.9,75,50,75,NA,50,100,100,33.3,100,100,50,66.7,66.7,66.7,80,33.3
S0129,CAS Proctored,2024-11-15,0,50,0,75,33.3,0,66.7,100,0,100,50,60,100,50,100,50,0,75,50,100
S0129,CAS Proctored,2025-03-15,100,100,80,NA,16.7,66.7,100,80,100,0,33.3,71.4,50,0,100,100,50,0,80,100
S0129,CBSE,2023-10-15,33.3,60,0,60,75,0,50,50,100,50,33.3,100,0,60,100,80,0,100,75,50
S0129,CBSE,2024-02-10,0,33.3,50,80,100,0,50,66.7,66.7,50,75,100,NA,100,0,75,50,33.3,87.5,0
S0129,CBSSA,2024-04-20,75,0,66.7,100,40,50,50,NA,50,0,87.5,100,66.7,100,66.7,66.7,33.3,100,100,100
S0129,CBSSA,2024-05-25,100,50,25,100,100,100,50,100,75,100,40,75,100,100,66.7,50,25,100,100,50
S0129,Family Medicine,2024-08-15,100,NA,25,40,75,77.8,75,100,100,NA,100,100,75,0,40,NA,50,75,0,100
S0129,Internal Medicine,2024-10-10,NA,0,50,100,100,100,60,NA,100,100,60,66.7,75,75,100,66.7,100,NA,50,100
S0129,ObGyn,2025-03-20,100,100,66.7,100,66.7,100,50,50,33.3,50,60,100,83.3,100,0,0,66.7,100,83.3,66.7
S0129,Surgery,2025-01-10,50,33.3,33.3,NA,33.3,83.3,100,75,100,50,50,100,0,80,100,NA,50,NA,33.3,50
S0130,CAS Proctored,2024-11-15,100,100,28.6,0,100,60,100,100,33.3,66.7,50,NA,75,66.7,50,50,60,50,50,50
S0130,CAS Proctored,2025-03-15,100,50,100,25,100,66.7,100,60,80,50,50,20,50,66.7,50,66.7,50,50,33.3,100
S0130,CBSE,2023-10-15,66.7,100,50,50,100,NA,25,0,66.7,60,80,100,33.3,66.7,57.1,0,100,25,100,0
S0130,CBSE,2024-02-10,80,100,100,50,50,100,50,75,57.1,0,66.7,33.3,42.9,NA,50,50,50,50,66.7,66.7
S0130,CBSSA,2024-04-20,40,NA,75,33.3,NA,71.4,50,66.7,50,0,NA,100,66.7,50,20,33.3,66.7,100,33.3,33.3
S0130,CBSSA,2024-05-25,20,83.3,100,50,100,50,20,100,75,100,100,100,25,50,66.7,100,50,100,100,100
S0130,Family Medicine,2024-08-15,20,100,100,60,0,33.3,0,100,0,100,0,33.3,66.7,100,100,100,50,66.7,50,83.3
S0130,Internal Medicine,2024-10-10,100,100,75,75,0,66.7,100,100,100,80,66.7,100,80,100,66.7,33.3,40,66.7,0,0
S0130,ObGyn,2025-03-20,50,100,0,40,100,66.7,NA,100,75,100,50,NA,75,66.7,0,0,25,50,80,100
S0130,Surgery,2025-01-10,100,NA,50,66.7,50,100,66.7,57.1,100,50,100,0,100,50,50,71.4,0,66.7,0,100
S0131,CAS Proctored,2024-11-15,33.3,0,100,60,75,100,50,50,80,50,100,100,66.7,66.7,100,75,100,66.7,50,66.7
S0131,CAS Proctored,2025-03-15,50,75,80,50,100,NA,100,100,50,66.7,50,100,80,100,0,66.7,50,66.7,66.7,100
S0131,CBSE,2023-10-15,100,50,60,33.3,100,50,100,33.3,80,66.7,100,75,66.7,100,100,75,66.7,33.3,100,100
S0131,CBSE,2024-02-10,100,75,100,100,75,100,100,66.7,100,100,100,100,85.7,100,66.7,50,NA,100,100,100
S0131,CBSSA,2024-04-20,100,33.3,83.3,80,NA,75,0,33.3,50,100,0,100,NA,75,NA,75,50,75,75,50
S0131,CBSSA,2024-05-25,75,80,66.7,100,50,33.3,0,100,60,80,66.7,0,100,100,66.7,100,0,100,50,75
S0131,Family Medicine,2024-08-15,50,50,50,100,75,100,75,75,66.7,0,66.7,100,25,66.7,100,100,100,33.3,85.7,100
S0131,Internal Medicine,2024-10-10,0,0,60,50,0,50,100,0,50,50,100,80,0,33.3,75,50,100,33.3,100,50
S0131,ObGyn,2025-03-20,0,100,66.7,66.7,42.9,50,66.7,100,100,NA,100,75,40,0,66.7,0,100,0,25,50
S0131,Surgery,2025-01-10,100,100,75,33.3,100,0,75,100,NA,66.7,60,40,50,80,100,100,100,66.7,80,100
S0132,CAS Proctored,2024-11-15,66.7,25,100,0,50,80,60,100,0,100,0,100,75,33.3,50,71.4,66.7,NA,50,50
S0132,CAS Proctored,2025-03-15,50,75,100,100,50,83.3,50,100,100,66.7,71.4,50,100,0,NA,100,33.3,75,100,100
S0132,CBSE,2023-10-15,80,33.3,0,100,83.3,60,50,100,50,50,100,80,100,0,80,50,NA,100,50,50
S0132,CBSE,2024-02-10,33.3,33.3,100,100,0,80,75,66.7,60,100,100,100,40,60,0,100,100,100,100,80
S0132,CBSSA,2024-04-20,60,25,NA,100,100,75,100,66.7,50,50,0,66.7,50,75,0,0,100,66.7,100,33.3
S0132,CBSSA,2024-05-25,NA,80,100,66.7,60,100,100,60,0,33.3,0,75,66.7,40,100,50,100,80,100,75
S0132,Family Medicine,2024-08-15,66.7,50,50,100,100,100,33.3,50,66.7,66.7,33.3,0,75,75,50,100,NA,0,25,75
S0132,Internal Medicine,2024-10-10,50,100,NA,75,60,50,83.3,NA,33.3,66.7,50,100,100,50,60,66.7,66.7,66.7,100,100
S0132,ObGyn,2025-03-20,100,100,75,50,50,71.4,66.7,100,66.7,0,100,0,33.3,66.7,50,100,57.1,75,NA,100
S0132,Surgery,2025-01-10,100,100,75,NA,100,100,66.7,40,66.7,0,66.7,33.3,75,100,75,83.3,100,100,75,0
S0133,CAS Proctored,2024-11-15,100,80,100,66.7,50,75,50,50,50,50,66.7,100,66.7,100,100,100,100,33.3,25,100
S0133,CAS Proctored,2025-03-15,66.7,NA,33.3,100,100,60,60,NA,83.3,75,100,66.7,100,33.3,100,33.3,100,100,33.3,66.7
S0133,CBSE,2023-10-15,NA,100,33.3,0,66.7,75,50,33.3,66.7,25,66.7,66.7,40,0,50,0,100,66.7,100,60
S0133,CBSE,2024-02-10,100,100,100,50,0,100,100,100,100,66.7,100,50,100,100,100,50,66.7,100,60,66.7
S0133,CBSSA,2024-04-20,100,0,66.7,75,75,50,66.7,100,100,50,75,50,100,100,50,75,75,NA,0,NA
S0133,CBSSA,2024-05-25,50,100,50,100,100,50,50,60,83.3,33.3,100,83.3,40,50,66.7,100,100,100,100,60
S0133,Family Medicine,2024-08-15,100,0,80,50,0,50,100,87.5,50,80,0,0,0,66.7,0,100,100,50,50,66.7
S0133,Internal Medicine,2024-10-10,NA,50,66.7,100,60,0,60,NA,33.3,50,NA,80,0,83.3,0,50,66.7,66.7,50,66.7
S0133,ObGyn,2025-03-20,100,100,100,80,NA,50,16.7,100,NA,75,100,0,40,100,50,100,33.3,66.7,100,50
S0133,Surgery,2025-01-10,75,100,NA,80,50,100,50,83.3,25,75,66.7,75,50,100,50,0,NA,50,75,80
S0134,CAS Proctored,2024-11-15,100,71.4,100,75,100,50,100,50,100,0,25,100,66.7,0,0,20,0,25,0,83.3
S0134,CAS Proctored,2025-03-15,40,100,50,100,0,100,0,100,100,100,80,50,100,66.7,57.1,50,100,100,100,50
S0134,CBSE,2023-10-15,66.7,100,100,50,100,0,100,75,100,100,0,33.3,50,50,66.7,66.7,100,50,66.7,62.5
S0134,CBSE,2024-02-10,66.7,100,66.7,100,75,0,80,33.3,100,33.3,66.7,100,100,50,100,100,NA,100,28.6,80
S0134,CBSSA,2024-04-20,0,100,60,100,60,NA,100,42.9,33.3,100,33.3,40,0,50,33.3,66.7,60,66.7,50,33.3
S0134,CBSSA,2024-05-25,50,100,66.7,100,100,100,20,100,100,80,0,100,50,80,0,66.7,66.7,100,50,0
S0134,Family Medicine,2024-08-15,100,50,66.7,80,66.7,66.7,50,50,75,50,NA,100,66.7,NA,80,25,33.3,50,33.3,100
S0134,Internal Medicine,2024-10-10,60,100,66.7,50,66.7,0,33.3,60,50,100,33.3,100,60,80,50,100,100,100,100,0
S0134,ObGyn,2025-03-20,100,50,50,100,100,100,100,NA,50,100,66.7,0,57.1,50,50,75,100,100,40,50
S0134,Surgery,2025-01-10,50,50,66.7,33.3,33.3,80,40,50,83.3,0,0,100,100,66.7,100,75,66.7,100,100,75
S0135,CAS Proctored,2024-11-15,80,100,50,33.3,57.1,66.7,80,50,100,50,62.5,NA,75,100,NA,33.3,0,100,100,100
S0135,CAS Proctored,2025-03-15,100,75,100,60,100,75,100,100,66.7,0,60,100,100,0,75,50,33.3,33.3,100,33.3
S0135,CBSE,2023-10-15,50,50,50,100,0,0,75,66.7,85.7,50,0,100,100,33.3,50,66.7,100,80,50,100
S0135,CBSE,2024-02-10,50,100,50,50,100,57.1,50,66.7,66.7,0,50,100,100,100,100,100,60,100,66.7,100
S0135,CBSSA,2024-04-20,100,0,33.3,100,50,50,50,50,50,100,50,66.7,NA,75,100,33.3,100,80,0,50
S0135,CBSSA,2024-05-25,NA,66.7,100,50,100,50,NA,60,83.3,0,100,66.7,50,55.6,66.7,40,50,100,33.3,0
S0135,Family Medicine,2024-08-15,100,100,100,50,33.3,0,100,83.3,57.1,100,50,33.3,50,NA,100,80,100,NA,60,100
S0135,Internal Medicine,2024-10-10,75,66.7,100,66.7,75,50,80,100,50,0,0,100,100,50,100,100,100,40,100,100
S0135,ObGyn,2025-03-20,66.7,100,50,75,25,75,75,75,75,66.7,0,33.3,0,50,100,100,NA,60,50,100
S0135,Surgery,2025-01-10,50,0,50,75,100,100,25,50,50,100,50,33.3,100,100,50,100,66.7,50,NA,0
S0136,CAS Proctored,2024-11-15,100,75,100,66.7,50,50,33.3,100,100,100,42.9,100,50,0,50,100,100,100,100,50
S0136,CAS Proctored,2025-03-15,100,66.7,100,66.7,50,60,100,100,50,75,75,42.9,100,50,100,75,66.7,0,100,50
S0136,CBSE,2023-10-15,100,66.7,100,60,100,50,0,100,0,100,80,100,100,40,33.3,60,50,100,80,75
S0136,CBSE,2024-02-10,75,25,66.7,100,100,100,0,100,66.7,50,0,57.1,100,0,50,33.3,66.7,66.7,33.3,75
S0136,CBSSA,2024-04-20,0,57.1,66.7,100,100,0,0,83.3,0,66.7,50,100,25,0,100,66.7,75,NA,50,100
S0136,CBSSA,2024-05-25,100,50,100,50,100,66.7,50,100,100,50,50,100,100,66.7,100,100,66.7,80,0,0
S0136,Family Medicine,2024-08-15,60,50,33.3,75,66.7,NA,42.9,85.7,100,50,66.7,100,100,100,100,NA,100,50,25,50
S0136,Internal Medicine,2024-10-10,100,100,66.7,0,NA,100,60,100,50,50,100,100,50,83.3,0,20,25,0,100,66.7
S0136,ObGyn,2025-03-20,80,50,50,33.3,75,80,0,NA,40,66.7,75,50,100,100,0,100,33.3,50,75,100
S0136,Surgery,2025-01-10,33.3,50,75,100,80,50,100,50,100,100,100,100,100,100,50,33.3,66.7,0,66.7,100
S0137,CAS Proctored,2024-11-15,60,33.3,66.7,100,50,33.3,75,100,75,50,50,100,33.3,100,100,0,100,100,50,100
S0137,CAS Proctored,2025-03-15,25,75,100,100,66.7,66.7,100,66.7,33.3,100,50,50,75,100,100,50,100,33.3,100,50
S0137,CBSE,2023-10-15,50,57.1,80,100,100,66.7,50,33.3,100,40,66.7,100,66.7,75,0,71.4,100,50,75,33.3
S0137,CBSE,2024-02-10,100,NA,50,100,75,66.7,66.7,100,60,50,57.1,0,50,100,50,100,50,66.7,50,100
S0137,CBSSA,2024-04-20,100,75,100,50,66.7,0,33.3,80,75,50,83.3,100,0,40,66.7,100,0,60,100,100
S0137,CBSSA,2024-05-25,25,100,100,33.3,100,100,66.7,75,75,100,80,50,66.7,100,100,100,NA,100,33.3,25
S0137,Family Medicine,2024-08-15,50,66.7,0,100,50,50,40,100,100,0,80,80,100,0,60,0,50,50,66.7,33.3
S0137,Internal Medicine,2024-10-10,0,50,66.7,66.7,0,42.9,NA,50,100,0,66.7,NA,100,50,100,57.1,50,75,100,100
S0137,ObGyn,2025-03-20,33.3,80,80,60,25,66.7,66.7,50,100,100,0,50,60,0,50,50,50,100,50,100
S0137,Surgery,2025-01-10,66.7,80,100,60,66.7,100,60,33.3,100,66.7,0,NA,50,66.7,60,NA,83.3,50,66.7,50
S0138,CAS Proctored,2024-11-15,66.7,66.7,100,100,50,100,0,50,50,100,100,0,80,66.7,66.7,0,0,40,100,75
S0138,CAS Proctored,2025-03-15,100,100,83.3,25,50,100,75,60,25,50,0,80,100,100,50,100,66.7,0,100,NA
S0138,CBSE,2023-10-15,100,100,0,66.7,100,100,100,80,60,57.1,100,100,66.7,50,66.7,100,100,33.3,100,50
S0138,CBSE,2024-02-10,62.5,NA,16.7,0,66.7,NA,66.7,NA,75,50,66.7,50,66.7,33.3,100,66.7,50,50,100,0
S0138,CBSSA,2024-04-20,50,75,33.3,100,75,100,75,50,100,100,50,100,80,100,0,50,100,50,40,50
S0138,CBSSA,2024-05-25,66.7,50,100,66.7,0,66.7,50,33.3,80,100,50,66.7,100,50,66.7,0,80,100,100,66.7
S0138,Family Medicine,2024-08-15,40,83.3,60,NA,0,50,66.7,0,0,66.7,83.3,100,100,100,50,50,100,100,100,75
S0138,Internal Medicine,2024-10-10,33.3,100,66.7,100,66.7,100,100,100,100,100,75,50,83.3,100,66.7,50,NA,100,NA,80
S0138,ObGyn,2025-03-20,33.3,0,100,50,0,75,50,50,66.7,60,0,87.5,80,66.7,100,NA,100,75,50,100
S0138,Surgery,2025-01-10,66.7,0,50,66.7,100,100,50,100,100,75,57.1,60,0,40,100,33.3,66.7,NA,33.3,0
S0139,CAS Proctored,2024-11-15,50,80,40,66.7,100,66.7,100,NA,100,66.7,33.3,100,NA,0,50,60,NA,100,80,50
S0139,CAS Proctored,2025-03-15,NA,66.7,0,66.7,100,100,57.1,66.7,50,75,50,66.7,100,66.7,50,100,100,80,50,77.8
S0139,CBSE,2023-10-15,100,NA,100,NA,62.5,NA,0,60,33.3,60,NA,57.1,NA,50,66.7,80,NA,33.3,50,33.3
S0139,CBSE,2024-02-10,100,100,100,50,100,40,0,50,85.7,50,100,42.9,NA,100,100,33.3,50,33.3,33.3,50
S0139,CBSSA,2024-04-20,66.7,33.3,66.7,50,25,66.7,50,100,33.3,0,33.3,33.3,NA,33.3,100,NA,100,NA,0,100
S0139,CBSSA,2024-05-25,33.3,50,100,100,100,50,100,50,33.3,83.3,0,100,66.7,33.3,0,66.7,50,66.7,25,66.7
S0139,Family Medicine,2024-08-15,100,100,60,50,50,80,50,0,100,NA,33.3,75,75,100,50,100,100,50,0,57.1
S0139,Internal Medicine,2024-10-10,66.7,100,100,60,66.7,100,60,NA,50,100,80,100,100,100,60,100,100,75,50,50
S0139,ObGyn,2025-03-20,100,NA,33.3,0,40,100,50,100,50,0,80,66.7,100,100,50,100,60,50,0,100
S0139,Surgery,2025-01-10,71.4,25,100,100,100,66.7,0,100,100,0,66.7,75,100,80,33.3,50,100,100,75,50
S0140,CAS Proctored,2024-11-15,83.3,100,66.7,100,100,100,50,50,0,50,66.7,100,0,100,100,100,42.9,NA,100,75
S0140,CAS Proctored,2025-03-15,100,66.7,75,66.7,100,100,66.7,0,100,100,60,57.1,100,66.7,NA,66.7,100,66.7,66.7,75
S0140,CBSE,2023-10-15,75,80,50,83.3,50,66.7,66.7,100,100,60,66.7,33.3,50,50,0,50,100,100,66.7,100
S0140,CBSE,2024-02-10,50,60,100,100,66.7,100,100,50,75,75,66.7,66.7,100,100,50,100,100,40,66.7,100
S0140,CBSSA,2024-04-20,50,100,100,50,NA,80,20,33.3,NA,100,66.7,50,0,66.7,0,66.7,100,33.3,100,50
S0140,CBSSA,2024-05-25,50,100,100,100,100,50,60,0,0,60,100,0,100,50,50,50,100,100,50,NA
S0140,Family Medicine,2024-08-15,0,66.7,100,16.7,50,40,100,0,50,33.3,0,100,100,33.3,33.3,66.7,33.3,50,66.7,50
S0140,Internal Medicine,2024-10-10,100,75,33.3,20,0,100,100,50,100,0,100,NA,66.7,75,100,50,66.7,50,83.3,100
S0140,ObGyn,2025-03-20,66.7,0,50,100,75,66.7,66.7,NA,16.7,80,100,40,33.3,100,100,100,33.3,50,50,50
S0140,Surgery,2025-01-10,50,50,75,25,100,100,0,75,100,50,100,33.3,80,0,50,50,50,100,50,40
S0141,CAS Proctored,2024-11-15,50,0,75,75,20,50,100,60,66.7,100,80,50,0,33.3,0,50,66.7,50,60,100
S0141,CAS Proctored,2025-03-15,0,0,0,33.3,50,50,40,100,100,66.7,33.3,40,66.7,80,100,100,100,100,80,50
S0141,CBSE,2023-10-15,66.7,50,100,100,100,100,50,50,100,75,50,83.3,100,100,33.3,100,100,100,66.7,50
S0141,CBSE,2024-02-10,0,100,66.7,80,100,50,50,25,75,0,0,66.7,100,66.7,50,100,NA,83.3,100,50
S0141,CBSSA,2024-04-20,NA,33.3,50,50,50,100,60,50,33.3,100,57.1,50,100,100,75,NA,60,100,NA,100
S0141,CBSSA,2024-05-25,100,50,33.3,100,66.7,50,100,66.7,80,100,66.7,50,100,0,40,100,100,75,75,0
S0141,Family Medicine,2024-08-15,40,25,100,100,100,83.3,66.7,0,100,100,NA,50,100,75,75,NA,50,100,100,50
S0141,Internal Medicine,2024-10-10,50,50,100,66.7,100,40,50,100,NA,40,0,66.7,0,50,100,83.3,50,100,100,20
S0141,ObGyn,2025-03-20,100,50,66.7,50,50,100,66.7,0,100,100,66.7,33.3,75,0,100,100,0,75,75,50
S0141,Surgery,2025-01-10,0,50,25,71.4,100,0,100,100,50,100,100,50,66.7,66.7,71.4,75,75,0,50,50
S0142,CAS Proctored,2024-11-15,100,100,66.7,100,100,100,25,100,75,NA,0,100,100,75,80,75,100,100,0,80
S0142,CAS Proctored,2025-03-15,33.3,66.7,100,66.7,100,100,100,0,100,66.7,100,71.4,100,50,100,66.7,33.3,33.3,100,100
S0142,CBSE,2023-10-15,40,50,NA,83.3,100,75,100,0,75,100,50,50,50,100,100,50,50,50,0,100
S0142,CBSE,2024-02-10,0,100,50,66.7,66.7,75,100,75,80,80,0,66.7,100,60,100,50,50,50,0,50
S0142,CBSSA,2024-04-20,75,80,66.7,50,100,60,33.3,66.7,0,NA,50,NA,66.7,33.3,100,33.3,0,100,66.7,100
S0142,CBSSA,2024-05-25,33.3,50,100,100,50,25,50,50,57.1,0,66.7,0,50,NA,75,66.7,50,100,100,75
S0142,Family Medicine,2024-08-15,100,40,0,66.7,100,NA,60,100,0,66.7,50,100,100,0,50,100,100,0,25,50
S0142,Internal Medicine,2024-10-10,0,0,33.3,50,100,100,100,75,66.7,60,83.3,100,100,100,75,100,100,33.3,66.7,100
S0142,ObGyn,2025-03-20,0,100,100,75,66.7,75,80,33.3,66.7,100,50,100,40,33.3,0,25,0,75,100,66.7
S0142,Surgery,2025-01-10,50,100,100,66.7,71.4,33.3,100,50,0,NA,25,66.7,66.7,60,66.7,80,75,100,100,100
S0143,CAS Proctored,2024-11-15,80,100,100,75,0,0,33.3,100,100,66.7,60,50,75,66.7,50,60,100,100,75,100
S0143,CAS Proctored,2025-03-15,100,50,50,100,50,20,66.7,100,50,100,100,100,100,100,25,100,100,100,100,100
S0143,CBSE,2023-10-15,100,100,100,40,0,75,66.7,66.7,100,66.7,50,0,60,100,25,75,NA,75,83.3,100
S0143,CBSE,2024-02-10,100,83.3,66.7,100,NA,66.7,25,66.7,75,50,NA,100,66.7,50,83.3,40,100,NA,NA,75
S0143,CBSSA,2024-04-20,100,66.7,100,66.7,75,100,33.3,33.3,100,100,100,100,100,71.4,25,100,100,50,100,100
S0143,CBSSA,2024-05-25,100,100,0,50,100,0,50,100,100,100,0,20,50,75,100,75,0,100,50,100
S0143,Family Medicine,2024-08-15,40,50,100,100,50,40,0,75,66.7,50,60,100,NA,75,75,100,75,20,100,66.7
S0143,Internal Medicine,2024-10-10,0,66.7,60,100,75,100,66.7,83.3,100,0,60,50,NA,100,80,100,100,50,66.7,100
S0143,ObGyn,2025-03-20,NA,80,71.4,80,50,100,100,100,75,100,33.3,NA,0,100,60,100,66.7,100,100,80
S0143,Surgery,2025-01-10,33.3,100,25,33.3,33.3,50,0,33.3,25,25,100,100,25,50,100,100,100,66.7,80,50
S0144,CAS Proctored,2024-11-15,66.7,100,NA,0,80,NA,50,42.9,57.1,75,66.7,66.7,60,100,66.7,100,66.7,33.3,40,100
S0144,CAS Proctored,2025-03-15,50,50,66.7,100,42.9,100,50,100,100,0,66.7,100,75,0,100,75,100,100,66.7,75
S0144,CBSE,2023-10-15,57.1,0,NA,100,100,100,60,75,100,100,0,100,100,33.3,80,50,0,100,100,62.5
S0144,CBSE,2024-02-10,60,100,66.7,100,75,42.9,50,80,83.3,33.3,100,NA,NA,66.7,100,50,40,66.7,0,0
S0144,CBSSA,2024-04-20,71.4,100,25,NA,33.3,100,100,0,60,100,0,0,NA,0,25,75,80,66.7,83.3,50
S0144,CBSSA,2024-05-25,NA,0,66.7,60,60,100,50,100,100,66.7,50,33.3,100,66.7,0,100,66.7,50,50,83.3
S0144,Family Medicine,2024-08-15,66.7,66.7,50,20,100,100,100,60,33.3,50,100,50,66.7,33.3,50,100,0,0,50,66.7
S0144,Internal Medicine,2024-10-10,66.7,100,100,33.3,0,100,85.7,75,80,100,40,75,66.7,80,100,66.7,50,50,NA,100
S0144,ObGyn,2025-03-20,50,33.3,100,NA,75,66.7,50,60,0,100,0,66.7,75,50,33.3,50,75,50,100,100
S0144,Surgery,2025-01-10,50,NA,87.5,50,75,0,50,75,0,33.3,100,NA,50,100,100,75,100,75,66.7,66.7
S0145,CAS Proctored,2024-11-15,66.7,100,75,100,60,66.7,50,100,50,0,40,NA,100,40,NA,50,100,40,100,100
